# x         y        f336w   f438w   f343n   f555w    f336w_err f438w_err f343n_err f555w_err 
 1639.180  1469.750  18.489  18.804  18.465  18.829   0.038   0.017   0.018   0.017
 2430.730  1469.800  23.254  23.334  23.506  22.838   0.310   0.071   0.467   0.062
 1951.930  1469.990  22.558  22.725  22.430  22.236   0.206   0.172   0.333   0.231
 2381.420  1470.140  19.364  19.568  19.370  19.584   0.032   0.017   0.018   0.017
 2060.240  1470.350  22.532  22.683  22.377  22.343   0.102   0.054   0.112   0.044
 1849.600  1471.500  21.210  21.093  21.111  20.999   0.058   0.024   0.043   0.020
 2197.520  1471.620  19.919  20.045  19.900  20.067   0.031   0.018   0.036   0.017
 1438.430  1471.860  18.047  18.318  18.046  18.341   0.034   0.017   0.017   0.017
 2218.770  1471.920  20.000  20.068  19.982  20.007   0.065   0.018   0.029   0.017
 1948.010  1472.170  21.851  21.862  21.782  21.642   0.062   0.032   0.078   0.034
 1652.230  1473.760  21.230  21.162  21.171  21.033   0.050   0.037   0.042   0.022
 1802.150  1473.860  17.747  18.155  17.753  18.204   0.040   0.017   0.017   0.017
 2475.200  1474.440  21.988  21.925  21.826  21.685   0.071   0.030   0.137   0.030
 2048.170  1475.410  20.520  20.485  20.479  20.426   0.052   0.019   0.029   0.019
 2276.010  1476.330  20.064  20.139  20.052  20.133   0.043   0.018   0.023   0.017
 2463.790  1476.350  23.479  23.486  23.041  23.047   0.356   0.108   0.140   0.079
 1427.070  1476.840  22.678  22.815  22.488  22.416   0.170   0.063   0.240   0.088
 2470.690  1477.670  22.776  22.980  22.947  22.569   0.123   0.073   0.571   0.049
 2694.080  1478.120  19.894  20.025  19.883  20.010   0.030   0.019   0.020   0.017
 2118.240  1478.330  19.493  19.676  19.471  19.665   0.032   0.017   0.022   0.017
 2231.660  1478.860  18.066  18.410  18.089  18.455   0.045   0.017   0.017   0.017
 1670.420  1479.110  21.358  21.283  21.285  21.155   0.058   0.025   0.048   0.020
 2087.730  1479.580  21.791  21.847  21.791  21.606   0.078   0.061   0.157   0.044
 1396.610  1480.730  18.032  18.290  18.032  18.278   0.035   0.017   0.025   0.018
 2082.770  1480.970  20.471  20.441  20.434  20.404   0.045   0.019   0.041   0.018
 1929.110  1481.040  20.860  20.808  20.849  20.723   0.060   0.020   0.070   0.019
 2317.130  1481.100  19.070  19.381  19.081  19.403   0.033   0.017   0.024   0.017
 2491.530  1481.210  18.009  18.415  18.026  18.444   0.028   0.017   0.017   0.017
 2124.010  1481.450  21.122  21.051  21.053  20.983   0.054   0.025   0.048   0.025
 1770.710  1484.440  20.271  20.301  20.250  20.269   0.046   0.019   0.023   0.017
 1870.360  1485.210  22.816  22.974  22.762  22.557   0.128   0.181   0.244   0.110
 1801.840  1485.360  23.392  23.509  23.287  23.119   0.146   0.117   0.191   0.091
 2336.640  1485.430  18.694  18.874  18.715  18.871   0.035   0.017   0.018   0.017
 1900.970  1485.970  18.764  17.769  18.590  16.563   0.032   0.017   0.017   0.017
 1487.060  1486.170  18.549  19.038  18.550  19.038   0.043   0.017   0.018   0.017
 1494.450  1486.290  16.765  17.063  16.777  17.152   0.033   0.017   0.017   0.017
 2621.650  1486.740  22.543  22.722  22.469  22.362   0.094   0.055   0.100   0.048
 2210.880  1487.470  21.179  21.049  21.101  20.900   0.121   0.022   0.047   0.021
 1945.340  1487.500  23.145  23.419  23.024  22.870   0.206   0.120   0.186   0.068
 2061.190  1487.530  21.189  21.157  21.072  20.971   0.062   0.023   0.071   0.018
 1950.750  1488.150  21.581  21.557  21.514  21.376   0.131   0.028   0.054   0.020
 2838.880  1488.530  20.623  20.625  20.568  20.579   0.047   0.022   0.044   0.018
 2169.090  1489.030  19.528  19.739  19.483  19.751   0.060   0.017   0.036   0.017
 2412.930  1490.970  18.945  19.258  18.954  19.290   0.033   0.017   0.018   0.017
 2402.010  1491.190  18.378  18.788  18.393  18.826   0.036   0.017   0.017   0.017
 2268.520  1491.440  21.533  21.466  21.496  21.300   0.061   0.027   0.059   0.022
 2359.520  1491.930  19.900  19.962  19.908  19.987   0.038   0.019   0.029   0.017
 2324.700  1492.090  19.881  20.049  19.890  20.056   0.040   0.019   0.043   0.017
 2068.580  1492.110  22.805  22.999  22.700  22.703   0.145   0.062   0.126   0.055
 1418.430  1492.180  23.514  23.627  23.317  23.146   0.280   0.119   0.407   0.091
 1582.060  1492.420  20.774  20.696  20.701  20.635   0.058   0.022   0.038   0.019
 2574.230  1492.820  20.694  20.633  20.643  20.555   0.062   0.019   0.041   0.018
 2217.110  1492.910  20.198  20.243  20.189  20.224   0.081   0.017   0.024   0.017
 2379.400  1493.200  21.438  21.376  21.456  21.248   0.110   0.035   0.112   0.021
 2762.800  1493.380  23.483  23.650  23.425  23.109   0.253   0.096   0.486   0.066
 1771.310  1493.840  21.087  20.985  21.058  20.904   0.048   0.021   0.040   0.018
